연령대,성별,흡연여부,음주여부,가족력,기저질환,질병,위험률(1000명당)
30대,여성,흡연,음주,직계복수,고혈압+당뇨,유방암,10.8
30대,여성,흡연,음주,직계복수,고혈압+당뇨,갑상선암,8.6
30대,여성,흡연,음주,직계복수,고혈압+당뇨,췌장암,1.9
30대,여성,흡연,음주,직계복수,고혈압+당뇨,뇌졸중,2.9
30대,여성,흡연,음주,직계복수,고혈압+당뇨,뇌출혈,10.4
30대,여성,흡연,음주,직계복수,고혈압+당뇨,치매,3.7
30대,여성,흡연,음주,직계복수,고혈압+당뇨,심근경색,8.4
30대,여성,흡연,음주,직계복수,고혈압+당뇨,허혈성심장질환,7.0
30대,여성,흡연,음주,직계복수,고혈압+당뇨,심장판막증,10.4
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,폐암,4.3
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,간암,5.7
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,위암,5.5
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,대장암,9.9
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,유방암,12.0
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,갑상선암,7.2
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,췌장암,5.8
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,뇌졸중,2.7
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,뇌출혈,8.7
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,치매,10.0
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,심근경색,10.4
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,허혈성심장질환,10.4
30대,여성,흡연,음주,직계복수,고혈압+이상지질혈증,심장판막증,8.9
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,폐암,1.5
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,간암,0.8
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,위암,5.9
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,대장암,7.8
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,유방암,8.3
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,갑상선암,3.6
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,췌장암,7.7
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,뇌졸중,0.2
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,뇌출혈,6.8
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,치매,4.8
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,심근경색,6.5
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,허혈성심장질환,8.2
30대,여성,흡연,음주,직계복수,당뇨+이상지질혈증,심장판막증,7.2
30대,여성,흡연,비음주,없음,없음,폐암,5.6
30대,여성,흡연,비음주,없음,없음,간암,4.0
30대,여성,흡연,비음주,없음,없음,위암,5.2
30대,여성,흡연,비음주,없음,없음,대장암,4.0
30대,여성,흡연,비음주,없음,없음,유방암,2.0
30대,여성,흡연,비음주,없음,없음,갑상선암,10.2
30대,여성,흡연,비음주,없음,없음,췌장암,2.6
30대,여성,흡연,비음주,없음,없음,뇌졸중,0.5
30대,여성,흡연,비음주,없음,없음,뇌출혈,9.0
30대,여성,흡연,비음주,없음,없음,치매,3.6
30대,여성,흡연,비음주,없음,없음,심근경색,5.0
30대,여성,흡연,비음주,없음,없음,허혈성심장질환,1.3
30대,여성,흡연,비음주,없음,없음,심장판막증,9.7
30대,여성,흡연,비음주,없음,고혈압,폐암,11.1
30대,여성,흡연,비음주,없음,고혈압,간암,9.1
30대,여성,흡연,비음주,없음,고혈압,위암,6.7
30대,여성,흡연,비음주,없음,고혈압,대장암,10.1
30대,여성,흡연,비음주,없음,고혈압,유방암,6.1
30대,여성,흡연,비음주,없음,고혈압,갑상선암,8.3
30대,여성,흡연,비음주,없음,고혈압,췌장암,5.0
30대,여성,흡연,비음주,없음,고혈압,뇌졸중,4.4
30대,여성,흡연,비음주,없음,고혈압,뇌출혈,4.9
30대,여성,흡연,비음주,없음,고혈압,치매,11.6
30대,여성,흡연,비음주,없음,고혈압,심근경색,5.7
30대,여성,흡연,비음주,없음,고혈압,허혈성심장질환,9.4
30대,여성,흡연,비음주,없음,고혈압,심장판막증,11.8
30대,여성,흡연,비음주,없음,당뇨,폐암,1.4
30대,여성,흡연,비음주,없음,당뇨,간암,8.7
30대,여성,흡연,비음주,없음,당뇨,위암,11.9
30대,여성,흡연,비음주,없음,당뇨,대장암,7.2
30대,여성,흡연,비음주,없음,당뇨,유방암,10.5
30대,여성,흡연,비음주,없음,당뇨,갑상선암,1.1
30대,여성,흡연,비음주,없음,당뇨,췌장암,3.1
30대,여성,흡연,비음주,없음,당뇨,뇌졸중,10.8
30대,여성,흡연,비음주,없음,당뇨,뇌출혈,11.3
30대,여성,흡연,비음주,없음,당뇨,치매,8.8
30대,여성,흡연,비음주,없음,당뇨,심근경색,9.5
30대,여성,흡연,비음주,없음,당뇨,허혈성심장질환,0.4
30대,여성,흡연,비음주,없음,당뇨,심장판막증,6.9
30대,여성,흡연,비음주,없음,이상지질혈증,폐암,0.5
30대,여성,흡연,비음주,없음,이상지질혈증,간암,4.3
30대,여성,흡연,비음주,없음,이상지질혈증,위암,0.5
30대,여성,흡연,비음주,없음,이상지질혈증,대장암,1.4
30대,여성,흡연,비음주,없음,이상지질혈증,유방암,9.8
30대,여성,흡연,비음주,없음,이상지질혈증,갑상선암,8.9
30대,여성,흡연,비음주,없음,이상지질혈증,췌장암,8.2
30대,여성,흡연,비음주,없음,이상지질혈증,뇌졸중,4.8
30대,여성,흡연,비음주,없음,이상지질혈증,뇌출혈,1.5
30대,여성,흡연,비음주,없음,이상지질혈증,치매,9.0
30대,여성,흡연,비음주,없음,이상지질혈증,심근경색,6.0
30대,여성,흡연,비음주,없음,이상지질혈증,허혈성심장질환,8.7
30대,여성,흡연,비음주,없음,이상지질혈증,심장판막증,6.4
30대,여성,흡연,비음주,없음,고혈압+당뇨,폐암,8.2
30대,여성,흡연,비음주,없음,고혈압+당뇨,간암,9.2
30대,여성,흡연,비음주,없음,고혈압+당뇨,위암,6.1
30대,여성,흡연,비음주,없음,고혈압+당뇨,대장암,1.9
30대,여성,흡연,비음주,없음,고혈압+당뇨,유방암,10.8
30대,여성,흡연,비음주,없음,고혈압+당뇨,갑상선암,3.2
30대,여성,흡연,비음주,없음,고혈압+당뇨,췌장암,8.8
30대,여성,흡연,비음주,없음,고혈압+당뇨,뇌졸중,11.2
30대,여성,흡연,비음주,없음,고혈압+당뇨,뇌출혈,7.0
30대,여성,흡연,비음주,없음,고혈압+당뇨,치매,5.2
30대,여성,흡연,비음주,없음,고혈압+당뇨,심근경색,8.8
30대,여성,흡연,비음주,없음,고혈압+당뇨,허혈성심장질환,1.7
30대,여성,흡연,비음주,없음,고혈압+당뇨,심장판막증,7.0
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,폐암,3.7
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,간암,9.4
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,위암,8.1
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,대장암,5.3
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,유방암,4.2
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,갑상선암,0.3
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,췌장암,10.4
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,뇌졸중,9.4
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,뇌출혈,4.2
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,치매,4.8
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,심근경색,8.9
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,허혈성심장질환,6.3
30대,여성,흡연,비음주,없음,고혈압+이상지질혈증,심장판막증,5.3
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,폐암,1.3
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,간암,5.2
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,위암,4.6
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,대장암,9.9
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,유방암,9.1
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,갑상선암,5.1
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,췌장암,7.7
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,뇌졸중,6.8
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,뇌출혈,1.4
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,치매,11.6
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,심근경색,6.1
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,허혈성심장질환,11.5
30대,여성,흡연,비음주,없음,당뇨+이상지질혈증,심장판막증,2.6
30대,여성,흡연,비음주,부모,없음,폐암,2.8
30대,여성,흡연,비음주,부모,없음,간암,5.6
30대,여성,흡연,비음주,부모,없음,위암,9.0
30대,여성,흡연,비음주,부모,없음,대장암,11.0
30대,여성,흡연,비음주,부모,없음,유방암,4.3
30대,여성,흡연,비음주,부모,없음,갑상선암,5.0
30대,여성,흡연,비음주,부모,없음,췌장암,4.7
30대,여성,흡연,비음주,부모,없음,뇌졸중,9.8
30대,여성,흡연,비음주,부모,없음,뇌출혈,2.4
30대,여성,흡연,비음주,부모,없음,치매,4.0
30대,여성,흡연,비음주,부모,없음,심근경색,10.8
30대,여성,흡연,비음주,부모,없음,허혈성심장질환,10.2
30대,여성,흡연,비음주,부모,없음,심장판막증,8.8
30대,여성,흡연,비음주,부모,고혈압,폐암,2.2
30대,여성,흡연,비음주,부모,고혈압,간암,4.9
30대,여성,흡연,비음주,부모,고혈압,위암,1.8
30대,여성,흡연,비음주,부모,고혈압,대장암,4.9
30대,여성,흡연,비음주,부모,고혈압,유방암,6.5
30대,여성,흡연,비음주,부모,고혈압,갑상선암,7.0
30대,여성,흡연,비음주,부모,고혈압,췌장암,4.1
30대,여성,흡연,비음주,부모,고혈압,뇌졸중,3.6
30대,여성,흡연,비음주,부모,고혈압,뇌출혈,4.2
30대,여성,흡연,비음주,부모,고혈압,치매,7.9
30대,여성,흡연,비음주,부모,고혈압,심근경색,6.8
30대,여성,흡연,비음주,부모,고혈압,허혈성심장질환,0.6
30대,여성,흡연,비음주,부모,고혈압,심장판막증,1.0
30대,여성,흡연,비음주,부모,당뇨,폐암,8.4
30대,여성,흡연,비음주,부모,당뇨,간암,9.4
30대,여성,흡연,비음주,부모,당뇨,위암,6.9
30대,여성,흡연,비음주,부모,당뇨,대장암,4.4
30대,여성,흡연,비음주,부모,당뇨,유방암,5.8
30대,여성,흡연,비음주,부모,당뇨,갑상선암,3.0
30대,여성,흡연,비음주,부모,당뇨,췌장암,11.3
30대,여성,흡연,비음주,부모,당뇨,뇌졸중,6.9
30대,여성,흡연,비음주,부모,당뇨,뇌출혈,5.4
30대,여성,흡연,비음주,부모,당뇨,치매,5.0
30대,여성,흡연,비음주,부모,당뇨,심근경색,5.3
30대,여성,흡연,비음주,부모,당뇨,허혈성심장질환,2.2
30대,여성,흡연,비음주,부모,당뇨,심장판막증,0.9
30대,여성,흡연,비음주,부모,이상지질혈증,폐암,5.5
30대,여성,흡연,비음주,부모,이상지질혈증,간암,8.5
30대,여성,흡연,비음주,부모,이상지질혈증,위암,11.0
30대,여성,흡연,비음주,부모,이상지질혈증,대장암,2.8
30대,여성,흡연,비음주,부모,이상지질혈증,유방암,0.3
30대,여성,흡연,비음주,부모,이상지질혈증,갑상선암,5.1
30대,여성,흡연,비음주,부모,이상지질혈증,췌장암,4.1
30대,여성,흡연,비음주,부모,이상지질혈증,뇌졸중,5.8
30대,여성,흡연,비음주,부모,이상지질혈증,뇌출혈,9.8
30대,여성,흡연,비음주,부모,이상지질혈증,치매,2.6
30대,여성,흡연,비음주,부모,이상지질혈증,심근경색,8.2
30대,여성,흡연,비음주,부모,이상지질혈증,허혈성심장질환,11.7
30대,여성,흡연,비음주,부모,이상지질혈증,심장판막증,2.8
30대,여성,흡연,비음주,부모,고혈압+당뇨,폐암,0.4
30대,여성,흡연,비음주,부모,고혈압+당뇨,간암,6.8
30대,여성,흡연,비음주,부모,고혈압+당뇨,위암,7.2
30대,여성,흡연,비음주,부모,고혈압+당뇨,대장암,11.7
30대,여성,흡연,비음주,부모,고혈압+당뇨,유방암,1.2
30대,여성,흡연,비음주,부모,고혈압+당뇨,갑상선암,8.5
30대,여성,흡연,비음주,부모,고혈압+당뇨,췌장암,9.1
30대,여성,흡연,비음주,부모,고혈압+당뇨,뇌졸중,7.4
30대,여성,흡연,비음주,부모,고혈압+당뇨,뇌출혈,8.5
30대,여성,흡연,비음주,부모,고혈압+당뇨,치매,6.2
30대,여성,흡연,비음주,부모,고혈압+당뇨,심근경색,11.2
30대,여성,흡연,비음주,부모,고혈압+당뇨,허혈성심장질환,11.8
30대,여성,흡연,비음주,부모,고혈압+당뇨,심장판막증,9.9
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,폐암,9.7
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,간암,2.0
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,위암,2.2
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,대장암,6.8
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,유방암,6.7
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,갑상선암,2.4
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,췌장암,4.7
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,뇌졸중,3.1
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,뇌출혈,3.2
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,치매,11.3
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,심근경색,3.4
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,허혈성심장질환,2.7
30대,여성,흡연,비음주,부모,고혈압+이상지질혈증,심장판막증,10.1
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,폐암,7.9
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,간암,4.3
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,위암,4.5
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,대장암,4.0
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,유방암,1.9
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,갑상선암,3.1
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,췌장암,0.7
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,뇌졸중,1.3
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,뇌출혈,8.0
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,치매,6.2
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,심근경색,8.5
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,허혈성심장질환,0.4
30대,여성,흡연,비음주,부모,당뇨+이상지질혈증,심장판막증,3.3
30대,여성,흡연,비음주,형제자매,없음,폐암,8.6
30대,여성,흡연,비음주,형제자매,없음,간암,9.5
30대,여성,흡연,비음주,형제자매,없음,위암,11.8
30대,여성,흡연,비음주,형제자매,없음,대장암,7.8
30대,여성,흡연,비음주,형제자매,없음,유방암,11.1
30대,여성,흡연,비음주,형제자매,없음,갑상선암,1.3
30대,여성,흡연,비음주,형제자매,없음,췌장암,4.0
30대,여성,흡연,비음주,형제자매,없음,뇌졸중,4.8
30대,여성,흡연,비음주,형제자매,없음,뇌출혈,8.1
30대,여성,흡연,비음주,형제자매,없음,치매,3.8
30대,여성,흡연,비음주,형제자매,없음,심근경색,9.7
30대,여성,흡연,비음주,형제자매,없음,허혈성심장질환,2.8
30대,여성,흡연,비음주,형제자매,없음,심장판막증,1.1
30대,여성,흡연,비음주,형제자매,고혈압,폐암,2.0
30대,여성,흡연,비음주,형제자매,고혈압,간암,3.2
30대,여성,흡연,비음주,형제자매,고혈압,위암,4.3
30대,여성,흡연,비음주,형제자매,고혈압,대장암,1.3
30대,여성,흡연,비음주,형제자매,고혈압,유방암,5.9
30대,여성,흡연,비음주,형제자매,고혈압,갑상선암,4.4
30대,여성,흡연,비음주,형제자매,고혈압,췌장암,0.7
30대,여성,흡연,비음주,형제자매,고혈압,뇌졸중,2.6
30대,여성,흡연,비음주,형제자매,고혈압,뇌출혈,11.7
30대,여성,흡연,비음주,형제자매,고혈압,치매,2.1
30대,여성,흡연,비음주,형제자매,고혈압,심근경색,7.1
30대,여성,흡연,비음주,형제자매,고혈압,허혈성심장질환,3.6
